"movie_title","film_slug","page","review","review_chars"
"Don't Look Up","dont-look-up-2021",183,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",184,"it’s funny and it’s got ariana grande.",38
"Don't Look Up","dont-look-up-2021",184,"yeah I'd be more surprised if ts didn't happen in the near future tbh",69
"Don't Look Up","dont-look-up-2021",184,"Great message, upsetting, kinda funny, and a stacked cast of course.",68
"Don't Look Up","dont-look-up-2021",184,"Opera and balet hater certified",31
"Don't Look Up","dont-look-up-2021",184,"Less like what I would expect from Adam McKay and more what I would expect from an HBO original film during the era of movies like Game Change. The writing is transparent, cheap, and even great performances from folks like Jonah Hill can’t save this one from feeling just plain mediocre.",287
"Don't Look Up","dont-look-up-2021",184,"This was boring but realistic",29
"Don't Look Up","dont-look-up-2021",184,"i felt to rage baited watching this movie in like a good way? the realest thing abt this was j law bringing up the general charging her for the snacks months later lol. also, ariana grande’s whole character got me tickled pink.",227
"Don't Look Up","dont-look-up-2021",184,"| 5.75/10 | Whatever, you game?",31
"Don't Look Up","dont-look-up-2021",184,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",185,"shouldnt have looked up",23
"Don't Look Up","dont-look-up-2021",185,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",185,"i love superman and all the things that make you hope in humanity, but and the same time i’m so fucking cynical because this wold 100% happen in real life, so we either star killing the rich or we’ll end exactly like this, i mean capitalism’s going to end this planet and all of us within, and it’s so fucking depressing to know that",333
"Don't Look Up","dont-look-up-2021",185,"Crazy cast but it was shitty asf",32
"Don't Look Up","dont-look-up-2021",185,"WHY AM I SO LATE TO WATCHING THIS",33
"Don't Look Up","dont-look-up-2021",185,"""spot the celebrity!"" challenge. i LOVE Meryl Streep and Cate Blanchett. can't believe they made me like Leo Dicaprio. never thought id live to see Jennifer Lawrence AND Timothee Chalamet as a couple.",200
"Don't Look Up","dont-look-up-2021",185,"A silly movie about how stupid we are",37
"Don't Look Up","dont-look-up-2021",185,"every buzz around this film felt like this was going to be an apolitical film but who knew “don’t look up” would actually be the equivalent of a fucking MAGA slogan makes you wonder for a solid minute the amount of right wing (fascist) content you consume subconsciously",270
"Don't Look Up","dont-look-up-2021",185,"i guess i’m just easy because i laughed out loud several times",62
"Don't Look Up","dont-look-up-2021",185,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",186,"Whole Hollywood thought it’d be a great idea to join the function. Well thought.",80
"Don't Look Up","dont-look-up-2021",186,"Over hated acc really it",24
"Don't Look Up","dont-look-up-2021",186,"what have they done to you cate!",32
"Don't Look Up","dont-look-up-2021",186,"what’s with jennifer lawrence and presidents",44
"Don't Look Up","dont-look-up-2021",186,"Any time this film got slightly interesting they just brought back down within a few minutes",92
"Don't Look Up","dont-look-up-2021",186,"I’m convinced this is exactly how the people in “charge” would react if the world is really ending. It’s all about making money in the end.",139
"Don't Look Up","dont-look-up-2021",186,"It’s not a crisis if you ignore it.",35
"Don't Look Up","dont-look-up-2021",186,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
"Don't Look Up","dont-look-up-2021",187,"Ofc its the woman who gets hated on and the man who gets called hot 🫩",69
"Don't Look Up","dont-look-up-2021",187,"Plot twist: they looked up !!",29
"Don't Look Up","dont-look-up-2021",187,"space is so epic",16
"Don't Look Up","dont-look-up-2021",187,"This review may contain spoilers. I can handle the truth.",57
"Don't Look Up","dont-look-up-2021",187,"“can i be vulnerable in your car” such a random assortment of actors but i loved it",83
"Don't Look Up","dont-look-up-2021",187,"what was this lmao funny tho",28
"Don't Look Up","dont-look-up-2021",187,"This movie deserves more love than hate because it feels so real; the government is just like it’s portrayed in the movie. It delivers such a sharp satire and a harsh reality and it’s all very real in this film. Also, DiCaprio’s acting is always stunning.",255
"Don't Look Up","dont-look-up-2021",187,"Que mujer Jennifer Lawrence.",28
"Don't Look Up","dont-look-up-2021",187,"Yeah this was worse that I thought. I like the premise but its sloppy, cringe, unfunny. Its satire is on the nose and just feels like a bunch of rich people talking down to us peasants.",185
"Don't Look Up","dont-look-up-2021",187,"Holy would never happen but pretty fucking funny and a stacked cast",67
"Don't Look Up","dont-look-up-2021",187,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account—for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages (example), the ability to select (and filter by) your favorite streaming services, and no ads!",390
